Season,Round,Result,Team A ID,Team A,Team B ID,Team B,Past Year Tournament Result,Past 4 Years Tournament Results,WIN%,ADJOE,ADJDE,ADJEM,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,FTR,FTRD,ADJ T.,WAB,Past Year BARTHAG,Past 4 Years BARTHAG,Rating,Efficiency Margin,Adjusted Offense,Adjusted Defense,Adjusted Tempo,Starters,Team A ADJOE Team B ADJDE,Team B ADJOE Team A ADJDE,Team A Offense Team B Defense,Team B Offense Team A Defense,Team A BARTHAG,Team B BARTHAG
2012,1,1,1307,New Mexico,1253,Long Beach St,0.0,0.5,0.0705645161290322,0.8999999999999915,-5.799999999999997,6.699999999999989,0.1000999999999999,0.2999999999999971,-3.299999999999997,1.0,-0.3000000000000007,-0.2000000000000028,-4.100000000000001,4.699999999999999,-0.4000000000000057,1.9,0.1424999999999999,0.385375,0.2777755670811861,0.047275679074255,-0.0069582524367257,-0.0542339315109806,-0.0643082057698904,0.1105519095491359,204.8,198.1,2.016148535539921,1.968872856465666,0.9034,0.8033
2012,1,1,1326,Ohio St,1259,Loyola MD,3.0,1.75,0.0441176470588234,13.200000000000005,-13.5,26.700000000000003,0.3758,5.100000000000001,-1.4000000000000057,-3.3000000000000007,0.6999999999999993,-3.299999999999997,-6.0,-11.199999999999996,3.5999999999999943,9.1,0.5577,0.512425,1.6714872107499898,0.2492217164658978,0.1166219228521012,-0.1325997936137966,2.91594767646221,0.2330630377809336,214.5,187.8,2.110435887747343,1.8612141712814452,0.9695,0.5937
2012,1,1,1393,Syracuse,1421,UNC Asheville,1.0,1.75,0.2393939393939395,8.200000000000003,-14.300000000000011,22.50000000000001,0.3702,-0.8000000000000043,-7.399999999999999,-3.1000000000000014,2.8000000000000007,3.700000000000003,-16.7,-6.300000000000001,-3.3999999999999915,14.0,0.4253999999999999,0.56255,2.5033543527454443,0.1929497447674186,0.0537560911214769,-0.1391936536459413,-2.379351284210074,0.2782852157252963,219.8,197.3,2.156246051673529,1.963296306906111,0.9449,0.5747
2012,1,1,1433,VCU,1455,Wichita St,5.0,1.5,-0.015180265654649,-9.800000000000011,0.4000000000000057,-10.200000000000015,-0.1089999999999999,-6.600000000000001,2.3999999999999986,-0.5,8.600000000000001,0.2999999999999971,2.0999999999999943,4.5,-0.7000000000000028,-2.1000000000000005,-0.0745,0.1025500000000001,-0.6236217371924413,-0.1038939462180899,-0.0839401706548559,0.0199537755632339,-1.1414236403646782,-0.1379458424604133,198.7,208.9,1.9540047024159624,2.0578986486340525,0.8207,0.9297
2012,1,1,1435,Vanderbilt,1217,Harvard,1.0,0.75,-0.1561866125760648,7.0,0.1000000000000085,6.899999999999992,0.0743,1.5,1.7000000000000028,-0.6999999999999993,-0.6000000000000014,1.2000000000000028,-3.1000000000000014,0.0,4.700000000000003,1.7000000000000002,0.1541,0.3773250000000001,-0.1487431582880396,0.0336366897813893,0.0498034299482554,0.0161667401668663,4.183589650061435,-0.0212026331472465,206.5,199.6,2.02502283449948,1.9913861447180905,0.9142,0.8399
2012,1,1,1458,Wisconsin,1285,Montana,3.0,2.25,-0.0658307210031348,9.799999999999995,-7.199999999999989,16.999999999999986,0.2623,-3.199999999999996,-3.1000000000000014,-3.5000000000000018,-3.6999999999999993,2.599999999999998,-8.699999999999996,-9.1,-6.900000000000006,6.3,0.3127999999999999,0.400725,0.9831012804848228,0.1594673888602905,0.080533655537559,-0.0789337333227313,-6.3555732978206905,0.1005363188373054,205.2,188.2,2.02704388651085,1.86757649765056,0.9379,0.6756
2012,1,1,1153,Cincinnati,1400,Texas,0.0,-1.75,0.0998217468805704,-2.200000000000003,-4.0,1.7999999999999954,0.0325999999999999,-0.7000000000000028,-0.7999999999999972,-2.3000000000000007,1.3999999999999986,-2.799999999999997,-13.700000000000005,-16.299999999999997,-1.5,2.2,-0.0527999999999999,-0.148625,0.3106662231463535,-0.0157486048433997,-0.0350895212775121,-0.0193409164341124,-1.4273361400197049,0.1202680330406286,204.9,203.1,2.002311718689566,2.018060323532965,0.8694,0.8368
2012,1,1,1166,Creighton,1104,Alabama,0.0,0.0,0.1922348484848485,13.400000000000006,13.700000000000005,-0.2999999999999971,-0.0324999999999999,9.299999999999995,5.899999999999999,-2.299999999999997,-6.099999999999998,-2.299999999999997,2.700000000000003,-9.200000000000005,4.300000000000004,3.2,-0.1237,-0.04235,0.5056759073483141,0.0055832012983718,0.1312529058123051,0.1256697045139333,3.872086370811545,0.1747811070123908,206.5,206.8,2.045173658012225,2.039590456713853,0.8504,0.8829
2012,1,1,1196,Florida,1438,Virginia,4.0,1.25,-0.0127077223851417,16.200000000000003,10.5,5.700000000000006,0.0329,3.800000000000004,4.700000000000003,-2.0,-1.400000000000002,5.899999999999999,-2.799999999999997,-0.4000000000000021,5.199999999999996,1.0,0.1755,0.146675,0.0708167468567222,0.0328166139974142,0.1348726214110138,0.1020560074135994,5.274032691472286,0.119227616466903,208.1,202.4,2.0362505448418697,2.0034339308444555,0.9142,0.8813
2012,1,1,1199,Florida St,1382,St Bonaventure,3.0,1.25,0.0821114369501466,-2.299999999999997,-8.0,5.700000000000005,0.0917,0.3999999999999986,-3.199999999999996,2.1999999999999997,3.1999999999999997,-0.5999999999999943,-7.599999999999994,-3.3000000000000043,3.200000000000003,5.3,0.2824,0.3560999999999998,0.8389697021424634,0.053194435369478,-0.0337570858934341,-0.0869515212629119,3.466466593071914,0.0446442321196117,202.6,196.9,2.003874237464643,1.9506798020951657,0.8985,0.8068
2012,1,1,1207,Georgetown,1125,Belmont,0.0,0.5,-0.0545454545454545,-4.900000000000006,-9.099999999999994,4.199999999999992,0.0605999999999999,-4.700000000000003,-4.899999999999999,2.0,-0.5999999999999979,1.2999999999999972,0.1999999999999957,0.3000000000000042,-4.699999999999996,3.7,-0.0114,0.2380000000000001,0.2343143295941836,0.0062693657022767,-0.0745852921118703,-0.0808546578141472,-4.362726537674064,-0.0847334062096158,208.9,204.7,2.040415270641857,2.0341459049395803,0.9166,0.856
2012,1,1,1242,Kansas,1178,Detroit,4.0,4.0,0.2121212121212121,8.299999999999997,-14.5,22.8,0.3523,5.5,-7.0,0.5,-1.6999999999999993,-0.3999999999999986,-2.8999999999999986,-4.400000000000006,0.0,13.3,0.3599,0.53025,2.058255339845541,0.2193532877674617,0.0823235837821305,-0.1370297039853314,-0.0684034131778759,0.3479247779012432,217.3,194.5,2.150179658447409,1.9308263706799476,0.9542,0.6019
2012,1,1,1250,Lehigh,1181,Duke,-3.0,-3.5,-0.0369318181818182,-10.399999999999991,3.5,-13.899999999999997,-0.2065,-2.1000000000000014,0.0,-0.8999999999999986,2.599999999999998,-3.3000000000000043,-7.899999999999999,1.3999999999999986,0.4000000000000057,-9.1,-0.5445,-0.5919750000000001,-1.3043946717975978,-0.10158437244762,-0.0906858986098289,0.0108984738377911,1.259570173436842,-0.1746564012040201,202.0,215.9,2.0065624363262526,2.108146808773873,0.7085,0.915
2012,1,1,1277,Michigan St,1254,LIU Brooklyn,0.0,3.5,0.0365418894830659,5.700000000000003,-19.099999999999994,24.8,0.4216000000000001,-0.5999999999999943,-6.100000000000001,-1.6999999999999993,1.3000000000000007,2.4000000000000057,-10.799999999999995,11.900000000000002,-8.200000000000003,11.0,0.2318,0.5254,2.013273167225321,0.2524082907230083,0.0639874646227478,-0.1884208261002603,-8.04566799060153,0.3094428939267364,218.5,193.7,2.1618416501723914,1.909433359449383,0.9532,0.5316
2012,1,1,1301,NC State,1361,San Diego St,-3.0,-1.0,-0.1271347248576849,6.5,2.700000000000003,3.7999999999999954,0.0597999999999999,0.6000000000000014,0.7999999999999972,-0.0999999999999978,-0.3000000000000007,4.4999999999999964,-0.2000000000000028,3.899999999999999,1.5,-2.5,-0.2444,-0.11095,-0.6279091999865622,0.0114067764437608,0.0484164931892399,0.0370097167454788,1.3178006462309213,-0.1428706532832444,205.6,201.8,2.0207636047853947,2.009356828341634,0.8338,0.774
2012,1,1,1313,Norfolk St,1281,Missouri,-1.0,-1.75,-0.1323529411764705,-26.200000000000003,3.300000000000012,-29.500000000000018,-0.5068,-8.099999999999994,-4.300000000000004,5.999999999999998,-1.900000000000002,3.0,6.0,10.000000000000004,1.2999999999999972,-11.4,-0.6488,-0.69035,-2.0972496642430767,-0.2705566276660884,-0.2385849138048632,0.0319717138612254,1.4049220254539565,-0.3354773408059271,194.4,223.9,1.9258729713340863,2.196429599000175,0.4394,0.9462
2012,1,1,1314,North Carolina,1436,Vermont,4.0,3.75,0.1672268907563024,12.700000000000005,-10.300000000000011,23.00000000000001,0.3613,0.5,-0.3999999999999986,-2.900000000000002,-1.3000000000000007,6.5,0.0,-11.200000000000005,9.400000000000006,13.7,0.3412,0.3349,2.384800734091677,0.1870293457531893,0.0916434298106476,-0.0953859159425415,9.354264333831717,0.2513846638967085,215.7,192.7,2.1017275199304004,1.9146981741772116,0.9502,0.5889
2012,1,1,1325,Ohio,1276,Michigan,-2.0,-0.5,0.0691287878787878,-9.200000000000005,-1.5999999999999943,-7.600000000000014,-0.1056,-4.600000000000001,-1.5999999999999943,2.0,6.399999999999999,7.0,7.700000000000003,13.5,5.5,-5.8,-0.3015,-0.175775,-0.4636588703129924,-0.0591479316108461,-0.0751655862739701,-0.0160176546631239,5.205921757896739,0.1080262045399395,199.2,206.8,1.9790381920974696,2.038186123708316,0.7795,0.8851
2012,1,1,1345,Purdue,1388,St Mary's CA,2.0,1.5,-0.196969696969697,3.0,0.2999999999999971,2.7000000000000046,0.0343999999999999,-2.3999999999999986,2.1000000000000014,-4.700000000000001,1.3000000000000007,-4.0,-5.5,5.200000000000003,1.0,-1.1,0.0908999999999999,0.082775,-0.5303416820142257,0.0048004114301808,0.0096815788961979,0.0048811674660171,1.4099664570467638,-0.2474555966032458,212.7,210.0,2.083003719981684,2.0782033085515037,0.8619,0.8275
2012,1,1,1378,South Florida,1396,Temple,-2.0,-1.25,-0.1606060606060606,-10.799999999999995,-5.700000000000003,-5.0999999999999925,-0.0635999999999999,-4.600000000000001,-4.5,4.700000000000003,-0.8999999999999986,2.599999999999998,-0.5999999999999943,-1.7999999999999972,-7.5,-4.2,-0.2138000000000001,-0.1789499999999999,-0.555655760069719,-0.0440165092005427,-0.0991902301661404,-0.0551737209655975,-6.827078076140452,0.018245339821625,198.4,203.5,1.9782322641947232,2.0222487733952663,0.8011,0.8647
2012,1,1,1387,St Louis,1272,Memphis,-1.0,-2.5,0.0094876660341556,-1.5999999999999943,-2.5,0.9000000000000092,0.0124,-2.299999999999997,1.6000000000000014,-0.8999999999999986,2.8999999999999986,0.5,-6.5,-0.8999999999999986,-6.000000000000007,-0.2000000000000001,-0.0907,-0.261475,-0.3030395818327782,-0.0105455773624077,-0.0284434609509129,-0.017897883588505,-5.105858586602906,0.005655240896348,203.1,202.2,1.984699900892943,1.9952454782553508,0.9219,0.9095
2012,1,1,1462,Xavier,1323,Notre Dame,-1.0,1.5,-0.0303030303030302,-1.7000000000000028,-1.5999999999999943,-0.1000000000000103,0.0022,0.3999999999999986,-0.2000000000000028,2.6000000000000014,1.3000000000000007,0.9000000000000021,2.8999999999999986,11.7,5.700000000000003,-1.5000000000000002,-0.0971999999999999,-0.0040500000000001,-0.2231689951405193,-0.0223715532211832,-0.0300302785165347,-0.0076587252953513,5.5944384429623,-0.0197050192104115,202.6,202.7,1.9866835534764269,2.00905510669761,0.792,0.7898
2012,2,1,1124,Baylor,1160,Colorado,0.0,1.25,0.1316287878787878,10.200000000000005,-0.6000000000000085,10.800000000000011,0.1475,3.3000000000000043,0.2000000000000028,1.400000000000002,2.6000000000000014,8.3,-6.5,-0.8000000000000007,0.7999999999999972,7.3,-0.0655999999999999,0.1651499999999999,1.6466099910162877,0.1194893494486006,0.0949346267925508,-0.0245547226560496,1.0429419049858666,0.2542728520718808,208.6,197.8,2.0626044630983182,1.9431151136497176,0.909,0.7615
2012,2,1,1231,Indiana,1433,VCU,-5.0,-1.25,-0.0659536541889482,13.0,3.5,9.5,0.0977,7.100000000000001,0.6000000000000014,1.7000000000000028,-7.0,1.7000000000000028,9.300000000000004,-3.699999999999996,1.7000000000000028,3.4000000000000004,-0.0805,-0.1790500000000001,0.4851758216744204,0.0982786506195862,0.1169766197263402,0.018697969106754,1.855314658845785,0.0486930606934882,212.1,202.6,2.090935097705537,1.992656447085951,0.9184,0.8207
2012,2,1,1246,Kentucky,1235,Iowa St,5.0,2.5,0.2536764705882351,8.5,-6.799999999999997,15.299999999999995,0.1149,0.5,-6.699999999999996,-1.3000000000000007,0.5,6.199999999999996,1.2999999999999972,-0.0999999999999978,-1.1000000000000083,9.4,0.2165,0.176975,1.7773740695084763,0.1527762990508377,0.0683691989725887,-0.0844071000782488,-0.4704788573119458,0.2181979719260061,215.0,199.7,2.119991571854098,1.9672152728032604,0.9702,0.8553
2012,2,1,1257,Louisville,1307,New Mexico,1.0,2.0,-0.0696428571428571,-5.399999999999992,-4.0,-1.3999999999999917,-0.0059,-5.299999999999997,-1.2000000000000028,1.3999999999999986,1.8000000000000007,2.200000000000003,-2.299999999999997,2.799999999999997,0.7000000000000028,2.6,0.1042,0.067375,0.1723423680663001,-0.0231316312669319,-0.0508844701237325,-0.0277528388568008,0.459457433144081,-0.0189311821613776,193.6,195.0,1.911030133905208,1.9341617651721397,0.8975,0.9034
2012,2,1,1266,Marquette,1293,Murray St,3.0,1.5,-0.1830357142857144,2.800000000000012,-2.8999999999999915,5.700000000000005,0.0778999999999999,-3.9000000000000057,-0.3000000000000042,-2.099999999999998,-0.3999999999999986,-0.3000000000000042,-4.899999999999999,-4.0,5.0,2.2,0.2913,0.319275,-0.6403665842162045,0.0474467467633895,0.0255072841424675,-0.0219394626209219,4.31714350267886,-0.1760711820349054,205.7,200.0,2.0334868157572963,1.9860400689939064,0.8963,0.8184
2012,2,1,1326,Ohio St,1211,Gonzaga,1.0,-0.25,-0.0123339658444022,4.900000000000006,-8.799999999999997,13.700000000000005,0.1083,-0.8999999999999986,-0.3000000000000042,-2.5,2.8999999999999986,0.9000000000000057,-10.0,2.1000000000000014,1.8999999999999917,5.6,0.1003999999999999,0.0198,0.5850233467078749,0.1291340225812577,0.0489863230084812,-0.0801476995727764,1.137562296268854,0.0604486205333363,209.8,196.1,2.057983793706323,1.9288497711250647,0.9695,0.8612
2012,2,1,1393,Syracuse,1243,Kansas St,0.0,0.0,0.2619745845552298,7.5,-1.4000000000000057,8.900000000000006,0.0753999999999999,2.6000000000000014,-1.7999999999999972,-5.300000000000001,1.3999999999999986,-4.199999999999996,-11.099999999999998,-11.8,-1.2999999999999972,8.700000000000001,0.0190999999999998,0.01275,1.3457641111292855,0.0818118876855433,0.0645398470747329,-0.0172720406108101,-0.99577697780812,0.1904233600389858,206.9,198.0,2.034324438638398,1.952512550952855,0.9449,0.8695
2012,2,1,1458,Wisconsin,1435,Vanderbilt,2.0,1.75,0.0213903743315507,-3.300000000000012,-5.299999999999997,1.9999999999999856,0.0236999999999999,-4.299999999999997,-4.800000000000004,-4.700000000000001,-0.6999999999999993,-1.7000000000000028,-8.5,0.7999999999999972,-7.1000000000000085,0.7999999999999998,0.065,0.090825,0.130435044797498,0.0646164277623908,-0.0142314968579182,-0.0788479246203091,-6.595968382750179,-0.0282131983489694,203.3,201.3,2.026958077808428,1.962341650046037,0.9379,0.9142
2012,2,1,1153,Cincinnati,1199,Florida St,-1.0,-0.75,-0.0213903743315507,2.200000000000003,4.1000000000000085,-1.9000000000000088,-0.0291,-3.3999999999999986,2.3999999999999986,-7.300000000000001,-0.5,0.3999999999999986,-5.800000000000004,-8.699999999999996,-3.5,-1.2999999999999998,0.0243999999999999,-0.0835249999999999,-0.2693296058890428,-0.0224909234676163,0.0217785812930528,0.044269504760669,-3.3384448796484207,-0.0137393744928102,196.8,198.7,1.9387012974947844,1.9611922209624004,0.8694,0.8985
2012,2,1,1196,Florida,1313,Norfolk St,4.0,1.25,-0.0530303030303029,22.700000000000003,-1.8000000000000114,24.500000000000018,0.4748,5.0,3.6000000000000014,-4.799999999999997,0.0,0.1999999999999957,-10.700000000000005,-6.500000000000004,-2.4000000000000057,5.7,0.7145,0.676075,1.1778899294753562,0.2177232960412088,0.1990925815506832,-0.0186307144905257,-1.8068790338484744,0.1603325794008716,220.4,195.9,2.156937266745995,1.939213970704786,0.9142,0.4394
2012,2,1,1242,Kansas,1345,Purdue,2.0,1.5,0.1818181818181818,-0.2999999999999971,-9.900000000000006,9.600000000000009,0.0923,2.799999999999997,-6.600000000000001,6.200000000000001,0.8999999999999986,2.8999999999999986,7.0,0.0999999999999943,2.4000000000000057,6.4,0.0337,0.0408749999999999,1.175641792032245,0.1047103939166356,0.0149877304655061,-0.0897226634511295,1.8653647423178088,0.3494236504631656,212.7,203.1,2.102872617913208,1.998162223996572,0.9542,0.8619
2012,2,1,1277,Michigan St,1387,St Louis,1.0,3.75,0.0199240986717267,1.7000000000000028,-2.8999999999999915,4.599999999999991,0.0312999999999999,0.6000000000000014,-1.8999999999999984,2.0,-3.6999999999999993,5.300000000000004,3.899999999999999,-3.199999999999996,3.699999999999996,5.8,0.2177,0.2885,0.9588748210783072,0.0658146891010608,0.0362167479343769,-0.0295979411666839,2.714778157800339,0.1094341791711951,202.3,197.7,2.0030187652388145,1.9372040761377536,0.9532,0.9219
2012,2,1,1301,NC State,1207,Georgetown,-1.0,-1.0,-0.0862745098039214,1.1000000000000083,7.400000000000006,-6.300000000000001,-0.0827999999999999,-0.1000000000000014,4.5,-0.8000000000000007,-1.7000000000000028,-0.1000000000000014,-3.3999999999999986,-3.700000000000003,4.699999999999996,-4.199999999999999,-0.1704999999999999,-0.167525,-0.7013304599767058,-0.0741832958857597,0.0120147064087021,0.0861980022944616,4.312528180893409,-0.1206458464003929,200.9,207.2,1.971575319236412,2.045758615122172,0.8338,0.9166
2012,2,1,1314,North Carolina,1166,Creighton,4.0,4.0,0.0044563279857396,-2.6000000000000085,-12.200000000000005,9.599999999999994,0.0998,-8.299999999999997,-4.199999999999996,-1.900000000000002,3.1999999999999997,8.899999999999999,-1.1000000000000014,-7.399999999999999,5.299999999999997,3.500000000000001,0.206,0.1695999999999999,0.9002216176952569,0.082382739746442,-0.0410595093959285,-0.1234422491423705,5.503470509177987,0.0606520916357395,217.6,208.0,2.1297838531302293,2.0474011133837875,0.9502,0.8504
2012,2,1,1325,Ohio,1378,South Florida,0.0,0.5,0.1818181818181817,2.0,2.9000000000000057,-0.9000000000000092,-0.0216,0.3999999999999986,3.1000000000000014,-3.0,8.0,1.2000000000000028,2.8999999999999986,11.9,7.5,0.4,-0.0603999999999999,-0.05815,0.2388168331681521,-0.0024172498831318,0.0187723721610442,0.0211896220441759,7.060929613294604,0.0655025811459391,194.7,195.6,1.9418309153901696,1.9442481652733017,0.7795,0.8011
2012,2,1,1462,Xavier,1250,Lehigh,1.0,2.5,-0.1448863636363636,-0.4000000000000057,-4.099999999999994,3.6999999999999886,0.0835,-1.2999999999999972,-1.8000000000000045,1.8000000000000007,-2.799999999999997,0.2000000000000028,3.3999999999999986,3.1000000000000014,-0.7999999999999972,1.8,0.419,0.5279750000000001,0.0619677352484673,0.006516863976068,-0.0159596090034503,-0.0224764729795183,-1.0076171799843363,-0.0247703077224099,205.1,201.4,2.001501301160593,1.9949844371845256,0.792,0.7085
2012,3,1,1196,Florida,1266,Marquette,1.0,-0.75,-0.0842803030303029,9.599999999999994,6.199999999999989,3.400000000000009,0.0179,3.9000000000000057,3.200000000000003,-2.1999999999999997,-3.900000000000002,-0.6000000000000014,-8.5,-0.4000000000000021,-5.5,-3.1,0.0403999999999999,-0.0364499999999999,-0.324247488796952,0.0110393259449574,0.0688992625320263,0.0578599365870687,-4.435491187008907,-0.0473135412991939,212.4,209.0,2.0804466156684005,2.069407289723443,0.9142,0.8963
2012,3,1,1257,Louisville,1277,Michigan St,0.0,-1.25,-0.0512605042016806,-9.0,-0.7999999999999972,-8.200000000000003,-0.0557,-5.100000000000001,-0.1000000000000014,1.599999999999998,3.5,-1.0,-2.0,0.5999999999999943,1.4000000000000057,-3.1,0.0899999999999999,0.0229,-0.614218871895869,-0.0950308453140865,-0.0925871871689052,0.0024436581451813,1.405566600826134,-0.099630435023848,190.4,198.6,1.8808336369032257,1.975864482217312,0.8975,0.9532
2012,3,1,1326,Ohio St,1153,Cincinnati,1.0,1.25,0.0882352941176469,6.799999999999997,-6.700000000000003,13.5,0.1001,4.5,0.1999999999999957,1.0,0.8000000000000007,-0.3999999999999986,7.600000000000001,3.0,3.899999999999992,4.7,0.0809999999999999,0.140275,0.8818885025800594,0.1500921092607856,0.0724787005694393,-0.0776134086913462,3.0780454122375573,0.0977983544666368,207.7,194.2,2.0554495028248927,1.905357393564107,0.9695,0.8694
2012,3,1,1393,Syracuse,1458,Wisconsin,-1.0,-0.5,0.2121212121212121,4.800000000000011,2.6999999999999886,2.1000000000000227,0.007,2.199999999999996,2.200000000000003,0.9000000000000004,6.699999999999999,6.200000000000003,0.6999999999999993,-0.0999999999999978,7.400000000000006,6.000000000000001,-0.0155,-0.01495,0.9856830888968836,0.0053614659001855,0.0371518553698273,0.0317903894696418,7.280203248205076,0.0837049291412461,202.8,200.7,1.985262008557946,1.9799005426577605,0.9449,0.9379
2012,3,1,1124,Baylor,1462,Xavier,-1.0,-1.5,0.1515151515151515,8.100000000000009,-1.1000000000000083,9.200000000000015,0.1169999999999999,3.0,1.9000000000000057,2.0,2.6999999999999997,6.0,-4.299999999999997,-4.699999999999999,-1.2000000000000028,6.3,-0.1027,-0.0451749999999999,1.2295048314602035,0.0916357387955663,0.0753303255283799,-0.0163054132671864,-1.201475145268887,0.1072785423291501,209.1,199.9,2.054355153709455,1.962719414913889,0.909,0.792
2012,3,1,1242,Kansas,1301,NC State,4.0,4.0,0.1711229946524064,3.299999999999997,-8.800000000000011,12.100000000000009,0.1204,3.1000000000000014,-3.5,0.8000000000000007,2.3000000000000007,-0.8999999999999986,5.100000000000001,1.8999999999999984,-0.1999999999999886,7.799999999999999,0.2787,0.23185,1.4260540251103877,0.1377562946128382,0.0465664637720211,-0.0911898308408168,-0.2809394479639309,0.2828314918790242,211.6,199.5,2.1043397853028947,1.9665834906900568,0.9542,0.8338
