Season,Result,Team A ID,Team A,Team B ID,Team B,Round,Seed,Head to Head,Common Opps,Past Year Tournament Result,Past 4 Years Tournament Results,Rating,Efficiency Margin,Adjusted Offense,Adjusted Defense,Adjusted Tempo,Past Year Rating,Past 4 Years Ratings,Starters,Team Win%,Team EFG%,Opponent EFG%,Team TOR,Team ORBR,Team FTR,Opponent FTR,0.5 Win,0.75 Win,0.9 Win,1.0 Win,0.0 Loss,0.1 Loss,0.25 Loss,0.5 Loss,Team A Offense Team B Defense,Team B Offense Team A Defense,Team A Rating,Team B Rating
2012,1,3376,South Carolina,3185,E Michigan,1,-7,,,0.0,0.0,0.8370205920971168,0.1189529927411602,0.0552045330507756,-0.0637484596903844,-6.487074436055224,-0.0007928575593851,0.715138494076476,0.0996131577590804,-0.0236559139784945,0.0020678997748732,-0.0561463610590816,-1.6759700347032442,1.6146706797503327,-4.54052594601314,1.0291269209823923,0.0648023269272257,0.181824544658403,0.1538930308821963,0.1936319022446664,0.2422881645184684,0.1588647257092676,0.1901898304110121,0.1700373718261588,1.7750589904999474,1.6561059977587873,2.49791404199346,1.6608934498963432
2012,1,3390,Stanford,3214,Hampton,1,-15,,,4.0,2.25,2.6166080951263835,0.2409572263609805,0.2166237308132387,-0.0243334955477415,1.6181781239179145,3.5501226121178693,4.608956830034661,0.3988649219503333,0.1066810344827586,0.0702779636888215,0.0297641924841961,-2.2820870656665235,-3.0457615816387644,1.49936250222974,-8.699657343809573,0.2627084447466847,0.186521330025027,0.1750937584841304,0.3159990946426776,0.6034616321072284,0.5862950089640772,0.5605450742493504,0.5348748418626617,1.874553873534517,1.6335966471735368,4.530613227793406,1.9140051326670224
2012,1,3397,Tennessee,3404,TN Martin,1,-13,,0.5333333333333333,3.0,1.5,2.921714138999824,0.3101350347066447,0.0999781335654141,-0.2101569011412305,-1.6807680039492112,3.8106215749529673,6.121242922449165,0.4156826692449849,0.0080645161290322,-0.0268372427281144,-0.0641242085163711,5.129723236809454,6.390912527630196,4.153555944640619,0.769976038767755,0.3711289362311939,0.3213558922900804,0.3025264444854313,0.2867408833509958,0.3334614854359606,0.2601848943938394,0.2117767755323783,0.1971369995632292,2.08561218943454,1.775477154727895,3.643866479537967,0.722152340538143
2012,1,3401,Texas A&M,3107,SUNY Albany,1,-11,,0.8,7.0,2.25,2.117085875158464,0.281742293568206,0.1996963151538349,-0.0820459784143708,1.6120453919340747,5.254159236813344,4.907853398341337,0.2382883063620251,-0.03125,0.0411992111483934,0.041920347799513,-2.2952749187211445,-0.5290715136223803,-2.6528804877429373,-1.4463875048962755,0.2898166879788735,0.2213102409118751,0.2216521255840766,0.186237789216692,0.3310243467961065,0.2686312502139428,0.2055985115662704,0.173163442609665,1.875187307820513,1.5934450142523071,2.9609055911850275,0.8438197160265638
2012,1,3452,West Virginia,3400,Texas,1,-1,,,1.0,0.5,0.5700663384602889,0.0692131476630235,0.0046489807206607,-0.0645641669423626,-4.796221362629254,0.3185230932370584,-0.0737642231105337,0.1750365627321559,0.1381048387096773,-0.0087725208260274,-0.046635694781255,2.8739302180163584,3.4808792651711364,7.041266467685386,1.7011861073454888,-0.0913547761107547,-0.0529836937264623,-0.0118592076909174,0.2097525914657272,-0.199133124297609,-0.157556579839252,-0.0682483170787056,0.0016207537169313,1.741949116669934,1.6727359690069106,2.409585245276792,1.8395189068165032
2012,1,3453,WI Green Bay,3235,Iowa St,1,-3,,0.0,2.0,0.25,0.8587518910606708,0.043865642501205,0.0252001853346015,-0.0186654571666035,6.4338571104601385,1.1725029924092063,-0.2289687862610745,0.2595494422781888,0.367741935483871,0.0620148128070336,0.0095021543631865,-1.3200163479126203,-2.485288385887417,0.0638387981791019,8.70375784870912,-0.0981127466744295,-0.1415309751832444,-0.1288652888908731,0.0227785602165596,-0.1301914033582344,-0.1311154249154999,-0.1347966988248093,-0.1655948640766732,1.8051233466404355,1.76125770413923,2.9571389420898404,2.0983870510291696
2012,1,3124,Baylor,3364,UC Santa Barbara,1,-15,,,4.0,2.25,5.288622364661306,0.5251125249822639,0.3271378281078085,-0.1979746968744552,10.564843822457334,3.8189439513828978,3.091824777094732,0.9237463513053596,0.46875,0.0845639016137471,-0.0524405140261883,-3.1267901040800545,3.015691833394936,14.05100332530026,-7.50026662760234,0.2385755092201021,0.2345654730405275,0.2617088697941619,0.4754630846359913,0.7080830620082992,0.6184998756255689,0.6027961440878603,0.4960022313789273,2.0102207806685035,1.4851082556862396,5.279253410669049,-0.0093689539922567
2012,1,3143,California,3234,Iowa,1,-1,,0.3076923076923077,-1.0,-0.75,0.9405627119456594,0.0502478434938779,-0.0151017246307509,-0.0653495681246288,-0.2778286480557455,-0.9141508683121806,0.2617821251485051,0.1886973533430979,0.0939393939393939,-0.0238912246820436,-0.0101686549054796,0.6502694104880788,5.695555347746923,-2.226437614335364,0.112364316258926,0.0709466620131634,-0.0416720831866652,-0.0554053903893981,-0.0247259747818976,0.1110304902178768,0.1211898770879253,-0.0200862052398776,0.0256132363699093,1.831751618970732,1.781503775476854,2.679791502494005,1.7392287905483454
2012,1,3174,Delaware,3114,Ark Little Rock,1,-11,,,-1.0,-0.75,3.7575449915304855,0.2572083345087721,0.20505827519317,-0.0521500593156019,-0.0294014875535424,-0.6268331702655707,-1.340949406661239,0.6685320839088721,0.342741935483871,0.0448775842158712,-0.010389472579676,-4.693973841895694,4.558787760270199,6.10318023103628,-7.269680553566596,0.0840206439889657,0.1292044045052691,0.1250572627069497,0.1623934194667234,0.4521794313167823,0.3797016908986059,0.3614515371552422,0.2945009555752766,1.882951387513769,1.625743053004997,4.078766262264219,0.3212212707337335
2012,1,3181,Duke,3359,Samford,1,-13,,0.4444444444444444,3.0,1.75,3.106244333583442,0.3967267938216435,0.1979097494625239,-0.1988170443591197,5.076751968374694,2.8875602804763147,2.839952745885923,0.463128159239806,0.2025862068965517,0.0142801503721424,-0.0111584455230387,1.805594397510568,11.247217488067747,-0.5576413719223261,-4.286720649346304,0.2974487154341252,0.2589271676800371,0.2264211859513469,0.3237975454127932,0.395848322404614,0.3544194704869305,0.4015604328250077,0.3314072902989987,1.9637836465706853,1.5670568527490416,3.644930974836527,0.5386866412530852
2012,1,3196,Florida,3326,Ohio St,1,1,,-0.1176470588235294,-3.0,-1.25,-0.4889927080139453,-0.0247311230159779,-0.0792143677909651,-0.0544832447749873,0.2829033206365068,-1.2436454559170091,-1.2627567686421777,-0.0870093979695156,-0.1935483870967741,-0.0608881984648535,-0.005171654070085,4.29780517878401,5.849037898107047,-5.853864001587471,1.4781364629130138,-0.0475073790570917,-0.0409698962741323,0.0029111732575535,-0.0002177818541183,-0.0465394484907879,0.084877475306959,0.0757291916139273,0.0440130626851182,1.8324679481333788,1.8571990711493565,2.0107457278971097,2.499738435911055
2012,1,3207,Georgetown,3201,Fresno St,1,-7,,0.8,2.0,0.75,0.622356991341098,0.1199843693018369,-0.0344090299292779,-0.1543933992311148,-2.779738412351392,1.0881560990654051,0.6859980761075815,0.0878134212706149,-0.1243469174503657,-0.1001054584605892,-0.0649197713412573,2.432622742872109,4.527140867363309,5.031271760010935,8.07820642798108,0.1671324040929314,0.1789320967302294,0.2119952323212504,0.1072697640056334,0.3373493142655998,0.3014344015106166,0.2463649548978455,0.2087257899482741,1.7752659347001096,1.6552815653982726,2.711445875900873,2.089088884559775
2012,1,3210,Georgia Tech,3357,Sacred Heart,1,-9,,,2.0,0.75,1.511161501611468,0.2110381166453142,0.1075877797250636,-0.1034503369202505,2.0673114129396737,2.33758310154324,1.985048869767475,0.267784688700541,-0.03125,0.0080081916203855,0.0071069691776273,0.4471453130447251,2.558697851649967,4.174994588134982,0.5900230977856964,0.1561315036705914,0.2109273733137464,0.1758477464012769,0.167145157523208,0.2887666187354887,0.2978603529318577,0.2776334765363017,0.3277649982685193,1.867909399874084,1.6568712832287695,2.591424129190059,1.0802626275785912
2012,1,3242,Kansas,3304,Nebraska,1,5,,0.0,0.0,-0.75,-0.428199080096407,-0.0172931632525482,0.0202857825350376,0.0375789457875858,-0.8270208207517982,0.6621341105812866,-0.5377570742414304,-0.2400703192626443,-0.1290322580645161,0.038119395603305,0.0133747354278205,0.4787727469309573,-3.057581903946293,-7.723946991739847,-1.4928665286477845,-0.0064912194983831,0.0226763430865855,-0.0058203692086503,-0.0559530252646728,-0.0489779932135727,-0.0097332122260819,0.0171828312474341,0.0199271449033492,1.7797229058871382,1.797016069139686,1.899714870573232,2.327913950669639
2012,1,3261,LSU,3361,San Diego St,1,-7,,0.4444444444444444,0.0,-0.25,1.0506661386275755,0.1184150647197131,0.0311853229079536,-0.0872297418117595,-1.015433463325124,1.6978529447923898,1.4722044274680277,0.0865390536254802,-0.1125,0.0404772150073686,-0.0059510349302692,7.458278419933354,-4.465377775459729,7.17790973829759,-10.950364166195914,0.1219379945798578,0.2282422299607171,0.1934800509382899,0.0510094986062953,0.0854184415992945,0.0953921155707513,0.2208544645769552,0.1578801407608737,1.7813272481479383,1.6629121834282252,2.4209618633788748,1.370295724751299
2012,1,3265,Marist,3208,Georgia,1,9,,0.0,-1.0,-0.75,-0.8508676376447446,-0.134288925127805,-0.0752546507988214,0.0590342743289836,-2.0120551826496182,0.5991879492514136,0.2150985464819212,-0.0510913347771702,0.0479166666666667,0.0149435930569843,-0.0311734286897298,-0.8872125563762765,-6.509374763194519,1.7653626865306755,-2.8369338432364444,-0.141839676932787,-0.2260758491085556,-0.224123311838078,-0.1418255585683265,-0.2526540542569909,-0.2016205729931601,-0.1750005170318853,-0.0774973600739603,1.7110144057526249,1.8453033308804296,1.6622495550698342,2.513117192714579
2012,1,3323,Notre Dame,3251,Liberty,1,-15,,,6.0,2.0,3.831290857301305,0.458575954451511,0.2405662091962425,-0.2180097452552688,4.058026860484574,3.1000408923171774,2.09491601288593,0.6718863618387405,0.1821120689655172,0.0379559015891682,-0.0123119902637393,-6.17794813064944,-5.939535216652107,1.7473575129928491,1.84072032382408,0.3435210637683095,0.3368410009219039,0.4350613541022705,0.6086266566723558,0.3745381335702282,0.3935455174006154,0.4246561689551811,0.464404263938813,1.999940038049508,1.5413640835979965,4.785555027178835,0.9542641698775296
2012,1,3328,Oklahoma,3276,Michigan,1,-5,,-0.4444444444444444,3.0,2.0,0.2017014220561677,0.0349210993385321,0.0388559772219243,0.0039348778833921,6.491210432872222,1.0950293389656265,1.8475071000865269,0.0908797846043201,-0.0201612903225806,0.0004477749630364,-0.018855892245128,3.1044652133448984,2.3608227987912613,5.560111610937788,8.466555335423664,0.0598108327014684,0.0723475379360737,0.0132835756970577,0.0723126225632329,0.1077641968926613,0.0680920668031156,0.0209793738416479,0.0497661126235113,1.8059073279519864,1.7709862286134543,2.2372403750680867,2.035538953011919
2012,1,3336,Penn St,3431,UTEP,1,-9,,,2.0,0.5,0.6678369051093318,0.1622823831442902,0.1094676721423334,-0.0528147110019567,4.1863718781234525,2.093125166210334,0.5351786257481659,0.1375577934562983,-0.1062499999999999,0.0237595417473193,0.027549710489112,-3.2840334433973126,-3.555413059742042,0.6140995186470697,-3.643775601412621,0.1603562868216126,0.188367612940919,0.1404213707333987,0.1622881795557887,0.21647601769726,0.209308968825936,0.2038023798933289,0.2048627929752215,1.849406911906013,1.687124528761723,3.001123842771361,2.333286937662029
2012,1,3382,St Bonaventure,3195,FL Gulf Coast,1,-7,,0.0,0.0,0.0,0.9538089650053831,0.0222093200044238,0.0003889567480892,-0.0218203632563346,-3.403918016822189,0.0141672655292908,-0.1470174713148575,0.1092833848619415,-0.0270833333333332,-0.0499131934719346,-0.0101228131194746,-0.7245198396537553,-0.7077567342718396,4.577893735535383,-2.093224284470949,0.1399986214743331,0.1944544810338691,0.2157517364975338,0.0861759631618727,0.141519972876922,0.1356603091115094,0.1268708134633905,0.1122216540498589,1.8312669221241509,1.8090576021197269,2.978464174691498,2.024655209686115
2012,1,3385,St John's,3166,Creighton,1,-11,,0.0,2.0,1.0,1.3090752639463914,0.1462472032384033,0.0714474270758493,-0.0747997761625539,0.9784961874973276,1.4438584689801544,0.9273783151803618,0.2559143463211248,0.0846774193548387,-0.0238719399116739,-0.0192502592016338,-1.954104089652585,2.229788774328794,7.026219624060687,-1.6772650817862242,0.1183258635671372,0.1943930789693775,0.1528571304707933,0.4574453093745294,0.1407028879573621,0.0332924573890085,0.0508779425049478,0.0971385282993426,1.7757096610177103,1.629462457779307,2.571979589837085,1.2629043258906938
2012,1,3435,Vanderbilt,3292,MTSU,1,-3,,-0.1269841269841269,0.0,0.25,0.1283602037842857,0.1119358404054997,0.0881038458084741,-0.0238319945970255,1.0325408305651251,0.3173258013303777,0.5523551937435938,-0.1084107976872622,-0.1028225806451612,0.0324414844583246,-0.0265641843511385,0.5875707768467713,-2.499167499398768,4.728661335595799,1.7871688346770291,0.0909897743702317,0.1507849939738601,0.1825322537132671,0.1061961026808267,0.1206129927108932,0.1444261644767108,0.0899774818930022,0.0110282935387258,1.8685680732807155,1.7566322328752155,2.357048947488652,2.228688743704366
2012,1,3163,Connecticut,3243,Kansas St,2,-7,,0.4615384615384615,4.0,2.75,2.674079687161934,0.4045949635237723,0.2347384100099361,-0.1698565535138361,3.728371729634048,3.2925651348684024,3.534777320651206,0.5001065195765516,0.2850378787878788,0.109556396088801,-0.0845289440644682,0.1234199193104572,2.233246570805408,4.026791616099981,-6.091364831328605,-0.0274776680632675,0.0431678746649943,0.1097727199726669,0.2097525914657272,0.1957031534492596,0.2639497580368787,0.2454166491713325,0.2943066633664187,1.913390644313835,1.5087956807900629,4.755494894308327,2.0814152071463927
2012,1,3211,Gonzaga,3274,Miami FL,2,8,,,2.0,1.25,-0.6598665690039627,-0.1294113575488815,-0.0123545759163101,0.1170567816325716,-2.682485500454177,0.3621181431101927,1.4503312763939784,-0.0151053985350877,0.0172811059907834,0.0151298606101056,0.0460070200344844,-2.102236079791439,-0.5858266495810192,-2.1241283021377555,1.1203574393095117,-0.1622377474270398,-0.1075926876866321,-0.0899807096074166,-0.1194502273999079,-0.0863825742026944,-0.0470381177039312,0.0119785670442136,-0.0402443742664138,1.7235630392829666,1.8529743968318484,2.460831689703057,3.12069825870702
2012,1,3246,Kentucky,3453,WI Green Bay,2,-5,,,-1.0,0.25,-0.0356739948376683,0.0236953706604374,-0.0195172371838596,-0.0432126078442973,4.553136533654751,-1.063587324542039,-0.3797357760075148,-0.2246191910001426,-0.1677419354838709,-0.0721163254204589,0.0127975311026691,0.9681031522622128,6.118341193349957,-1.9669476662595216,0.6171995891342519,0.0754254953706937,0.1776026593293655,0.1655036357531337,0.1359322426895747,-0.05873469652403,0.000238774699776,0.0842699929774732,0.1594432341391466,1.7669406522899722,1.7432452816295343,2.921464947252172,2.9571389420898404
2012,1,3268,Maryland,3257,Louisville,2,-5,,0.0,-1.0,-0.25,1.1439697039416212,0.1151876146324654,0.1239543516935899,0.0087667370611247,0.7411472691542542,0.0905936024950042,0.1485052406698095,0.230842001645054,0.1653225806451612,0.0357398658697699,-0.0353803572306877,-2.108883992058633,2.9433188938016137,1.7700150161746464,-0.3690377758746912,0.0793625329273913,0.0562477316992656,0.0733744144107591,0.1327426923473474,-0.2756709349349915,-0.1753763238527589,-0.0072643595865961,0.0620492417457778,1.8973274985476607,1.782139883915196,3.6390383882208392,2.495068684279218
2012,1,3376,South Carolina,3345,Purdue,2,1,,-0.4615384615384615,-2.0,-0.5,0.2407864147643246,0.0397883468551684,0.0408308432611396,0.0010424964059712,-5.793401753163465,-0.7062055184001574,-0.941119446025558,0.0004568410961967,-0.0403225806451612,-0.002804513284161,0.0016815416474056,-2.1080594243959645,6.535963614679046,-6.205943463546188,0.7112992227428663,-0.0720065163870826,0.0283502151255785,0.0251994780909234,0.074272283103362,0.073807772743433,-0.0039339564934904,0.036174416812465,0.0040418140954215,1.7102680344035917,1.6704796875484234,2.49791404199346,2.2571276272291354
2012,1,3390,Stanford,3452,West Virginia,2,-7,,0.0,3.0,1.75,2.121027982516614,0.1614253994236344,0.1671304138414191,0.0057050144177849,0.0590395624567747,2.236769684635058,2.1765976513032106,0.3875675813960431,0.25,0.0568168206318497,0.0073987746016787,-7.096069944032553,-0.7551997739780241,-4.464987739958243,-6.697575065574338,0.076695738459046,0.0066514638540921,-0.012398685748677,-0.1354803083623652,0.6037280878213812,0.5612757476204525,0.4681625462179978,0.3676285251373618,1.8445153635689904,1.6830899641453565,4.530613227793406,2.409585245276792
2012,1,3397,Tennessee,3177,DePaul,2,-5,0.8,0.4444444444444444,1.0,0.75,1.0389119364637152,0.1572056012871221,0.078801354220797,-0.0784042470663251,-2.9181866124910982,0.9785544258361,1.643512022044701,0.233857959389256,0.0625,-0.0100608316371903,-0.0318374103134539,-0.372439929062164,6.230435398163033,7.384055643760476,-6.100550672750362,0.1466134406139821,0.0644114210708045,0.0046907523259119,0.0620492417457778,0.1759782102937751,0.1249974772860688,0.069041795507871,0.0196267573988919,1.9538595353596344,1.7966539340725125,3.643866479537967,2.604954543074252
2012,1,3401,Texas A&M,3116,Arkansas,2,-3,,0.0,7.0,2.25,0.6390064272280993,0.0896559801954489,0.0890563379373685,-0.0005996422580801,4.07431402609123,2.7729852284522227,2.601898566943892,0.0728878756976677,-0.0544354838709677,0.0182807630098839,0.043154524245196,-0.708235996467117,-0.8729960069219054,1.606309661851249,2.520317553621883,0.1625224709868956,0.047087298207481,-0.003166030975254,-0.1510870969886856,0.2119178314898931,0.1040905290986571,0.0025919164250162,-0.0085655952840106,1.7937409716642223,1.7040849914687737,2.9609055911850275,2.321899163956928
2012,1,3124,Baylor,3196,Florida,2,-8,,0.8,4.0,2.25,3.268507682771939,0.3161215365160452,0.1751914584758509,-0.140930078040194,0.5161092152307987,2.926286010022767,1.9964300683307292,0.6402726618217414,0.3870967741935484,0.0720605319869405,-0.0663504508073665,-3.731734806588293,-2.583336564443904,9.76390512021549,-6.880620269186391,0.1626733488227063,0.0758621075881846,0.0906479257892584,0.3657726336063678,0.4960022313789273,0.3354670461835533,0.3022998559752712,0.2837074672889395,1.9531761618342425,1.6370546253181972,5.279253410669049,2.0107457278971097
2012,1,3181,Duke,3435,Vanderbilt,2,-5,,0.0952380952380952,3.0,1.25,1.2878820273478753,0.145313270605538,0.0327718970667068,-0.1125413735388312,1.3304019944447418,2.079027731850895,1.0755987970982033,0.2349059292818541,0.1179087875417129,-0.007499653632821,-0.0122466848013931,-0.7205182229971427,3.02295589421683,-4.703949874604199,-4.246060909587843,0.1403068619257393,0.0430409195396783,0.0149007150942188,-0.0358994823562202,0.0,-0.0093512281679503,0.0577321606179842,0.1030024770992469,1.8775079757503967,1.7321947051448587,3.644930974836527,2.357048947488652
2012,1,3210,Georgia Tech,3207,Georgetown,2,-1,,-0.5714285714285714,-1.0,-0.5,-0.120021746710814,0.0047125357549199,0.0741495316198792,0.0694369958649592,1.5363171973394714,-0.4232229542142107,0.0621730776481008,0.0297202843472917,0.0258620689655172,0.0751891844771456,0.0282758646977991,1.2308033706470738,-1.730787212911398,0.4315854437301993,-7.135200899779917,0.0045063802719829,-0.0177082675747664,-0.0803090859063478,-0.1128204895257047,0.0095704991364923,0.0196299346801586,0.0218819980709986,0.0828426565169327,1.695022067088874,1.690309531333954,2.591424129190059,2.711445875900873
2012,1,3242,Kansas,3174,Delaware,2,8,,0.0,0.0,0.0,-2.179051391690987,-0.0790642615626416,-0.0462818690430422,0.0327823925195991,3.573055897107352,0.3634779866076885,1.567680721539103,-0.5744604279982473,-0.3548387096774194,0.0043003256139756,0.0478361198179387,2.1928499199104863,-5.626465925202631,-6.6172957578786615,3.849393958450539,0.0914211944815779,0.0692974098972964,0.0564350517985225,-0.0559530252646728,-0.3471986571995769,-0.246564300354118,-0.1582725573173124,-0.1303344770180816,1.7845194591551248,1.863583720717766,1.899714870573232,4.078766262264219
2012,1,3323,Notre Dame,3143,California,2,-7,,0.8888888888888888,6.0,2.25,2.10576352468483,0.290612236264375,0.1530702391062555,-0.1375419971581197,1.91355029128664,2.858972033023305,1.1569505035821024,0.3428044925271504,0.1789772727272727,0.0638327651640801,-0.0334378984800259,-0.6632426527442838,-4.6243790923309085,8.637220848060561,-0.7735221103654091,0.0760009595102381,0.1251800275761394,0.2397273045695406,0.3746844522764452,0.1306843564540852,0.1522177070553138,0.2221749918255585,0.2913904135000673,1.9194722899523584,1.6288600536879834,4.785555027178835,2.679791502494005
2012,1,3336,Penn St,3261,LSU,2,-1,,0.6153846153846154,2.0,0.0,0.5801619793924861,0.062162431251159,0.0823285629095181,0.0201661316583593,8.29597889983232,0.4373751978324738,-1.4411553540993045,0.1531767609727487,0.1125,-0.0039845658431794,0.0007076462769455,-9.694620250547215,-0.782211137703845,-4.672457099054647,2.714698331699364,0.0720784301525094,-0.0297036389458554,-0.0335895928239239,-0.0327058567746403,0.134453902534073,0.1155242552465942,-0.0231062307511996,-0.0158052376461003,1.776426069245697,1.7142636379945382,3.001123842771361,2.4209618633788748
2012,1,3382,St Bonaventure,3265,Marist,2,-8,0.8,0.0,-2.0,-0.75,1.3162146196216638,0.0924611280736446,0.0659295034299261,-0.0265316246437186,-3.52628242747177,-1.2667540240967303,-1.1344677628402733,0.1782171129189225,0.125,-0.0015534404709978,0.000894765346698,-1.613623973748183,1.2158260442053257,7.268121844779415,1.024094961852704,0.1039101874699383,0.1352297320295725,0.1885889211770152,0.1642675206116225,0.2162357216824319,0.1638439508540793,0.128763232386213,0.0265858393612236,1.8359781835115343,1.7435170554378898,2.978464174691498,1.6622495550698342
